,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
261,,,,,,,,,,,,,,,,,,1.654651,,,,,,,,,,,,,dc13731c-4528-4970-a071-ed7ea14d8d8f,887,,"[47.0, 41.4]",3773369,15,,,,,0.28770798,,Right Foot,,"[66.6, 47.2]",,Ground Pass,,20.440157,,,,,Ousmane Dembélé,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,37,Barcelona,217,['9a221a0c-3645-4d67-ac29-c7bac11fc8ce'],22,,,,,,,,,,,,,,,,Barcelona,00:15:22.695,Pass,
262,,,,,,,,,,,,,,,,,,0.967411,,,,,,,,,,,,,bd61aa8e-9621-4bd1-be83-b2bbb9dfee4f,891,,"[97.0, 38.0]",3773369,15,,,,,-0.8825275,3b87f877-45b9-425c-8d0c-035975f7f0cf,Right Foot,,"[105.8, 27.3]",,Ground Pass,,13.85388,,,,,Lionel Andrés Messi Cuccittini,True,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Forward,37,Barcelona,217,['b956a571-cadc-4952-af69-5b1aca5ea85c'],28,,,,,,,,,,,,,,,,Barcelona,00:15:28.159,Pass,
263,,,,,,,,,,,,,,,,,,1.1396,,,,,,,,,,,,,d039c29f-3bbe-4bd9-ab23-60974d377538,902,,"[6.0, 36.0]",3773369,15,,True,,,-1.2480997,,Right Foot,,"[16.6, 4.3]",,Ground Pass,,33.42529,,,,,Javier Galán Gil,,,,,,Goal Kick,1,From Goal Kick,Álvaro Fernández Llorente,25598.0,Goalkeeper,38,Huesca,902,['03b608f1-0df8-4084-8bbc-e77621f88f3f'],57,,,,,,,,,,,,,,,,Huesca,00:15:57.718,Pass,
264,,,,,,,,,,,,,,,,,,1.011976,,,,,,,,,,,,,cf8d4db4-11f3-4c41-8cd2-e52ad1796425,904,,"[17.5, 1.7]",3773369,15,,True,,,1.1254953,,Left Foot,,"[21.7, 10.5]",,Ground Pass,,9.750897,,,,,Idrissa Doumbia,,,,,,,1,From Goal Kick,Javier Galán Gil,23322.0,Left Wing Back,38,Huesca,902,['76003cc8-2d99-4bf7-a7a2-532e0c8cce9e'],59,,,,,,,,,,,,,,,,Huesca,00:15:59.071,Pass,
265,,,,,,,,,,,,,,,,,,1.230663,,,,,,,,,,,,,0b194f7e-ef60-4c0d-b703-e8a88041b28c,906,,"[26.5, 10.8]",3773369,16,,,,,0.3109983,,Right Foot,,"[43.3, 16.2]",,Ground Pass,,17.64653,,,,,David Ferreiro Quiroga,,,,,,,1,From Goal Kick,Idrissa Doumbia,23307.0,Center Defensive Midfield,38,Huesca,902,['7879d23b-af4f-4e8a-9cff-70ffc8d06077'],2,,,,,,,,,,,,,,,,Huesca,00:16:02.295,Pass,
266,,,,,,,,,,,,,,,,,,1.394567,,,,,,,,,,,,,524cc769-ea55-4a5e-8844-1d07dd108e97,909,,"[37.3, 8.3]",3773369,16,,,,,2.6158242,,Right Foot,,"[21.1, 17.7]",,Ground Pass,,18.729656,,,,,Pablo Ínsua Blanco,,,,,,,1,From Goal Kick,David Ferreiro Quiroga,11670.0,Right Center Midfield,38,Huesca,902,['631720c7-fcc3-43bf-976f-81f0d68afbbc'],5,,,,,,,,,,,,,,,,Huesca,00:16:05.631,Pass,
267,,,,,,,,,,,,,,,,,,3.324242,,,,,,,,,,,,,0cc651d0-4b98-48ca-876e-2b207ad6a42b,912,,"[23.1, 22.2]",3773369,16,,,,,-0.029596617,,Right Foot,,"[83.9, 20.4]",,High Pass,,60.826637,,,,,Rafael Mir Vicente,,,,,,,1,From Goal Kick,Pablo Ínsua Blanco,21399.0,Left Center Back,38,Huesca,902,['b4118241-532f-4d26-96c3-42513cd14eef'],8,,,,,,,,,,,,,,,,Huesca,00:16:08.576,Pass,
268,,,,,,,,,,,,,,,,,,0.976002,,,,,,,,,,,,,bb9e3e1e-5ae2-4ee1-8168-e584b5b8dce7,916,,"[90.4, 9.7]",3773369,16,,,,,-2.7866063,,Right Foot,,"[78.8, 5.4]",,Ground Pass,,12.371338,,,,,Mikel Rico Moreno,,,,,,,1,From Goal Kick,Rafael Mir Vicente,23812.0,Left Center Forward,38,Huesca,902,"['09268cec-f565-4e63-a3a8-491630738874', 'c64ab347-e529-4eb1-a037-020f099b4800']",16,,,,,,,,,,,,,,,,Huesca,00:16:16.747,Pass,True
269,,,,,,,,,,,,,,,,,,1.460338,,,,,,,,,,,,,293c354e-190a-4a3f-ab11-de5e55373040,920,,"[77.6, 5.9]",3773369,16,,,,,1.5707964,,Right Foot,,"[77.6, 17.3]",,Ground Pass,,11.4,,,,,David Ferreiro Quiroga,,,,,,,1,From Goal Kick,Mikel Rico Moreno,6656.0,Left Center Midfield,38,Huesca,902,"['0d659fc5-4ae1-4ebe-8ab5-edd073e1231b', 'dc125edc-0bf3-4df1-b109-1ab3c274a0e1']",19,,,,,,,,,,,,,,,,Huesca,00:16:19.006,Pass,True
270,,,,,,,,,,,,,,,,,,2.458423,,,,,,,,,,,,,da73b436-3bb8-426a-b9f3-de951839433e,924,,"[76.5, 20.4]",3773369,16,,,,,1.3815109,,Right Foot,,"[85.6, 67.9]",,High Pass,,48.36383,,,,,Pablo Maffeo Becerra,,,True,,,,1,From Goal Kick,David Ferreiro Quiroga,11670.0,Right Center Midfield,38,Huesca,902,"['4e151172-aeea-43b0-af9b-faf61ba07158', '68291386-f541-49af-becb-38a4a7977189']",21,,,,,,,,,,,,,,,,Huesca,00:16:21.817,Pass,True
271,,,,,,,,,,,,,,,,,,1.460821,,,,,,,,,,,,,7cf83f4b-5213-4fdf-9189-6a045e7d5d7c,928,,"[111.2, 60.5]",3773369,16,,,,,-1.5707964,,Right Foot,True,"[111.2, 37.2]",,High Pass,,23.3,,,Incomplete,,Rafael Mir Vicente,,,,,,,1,From Goal Kick,Pablo Maffeo Becerra,6564.0,Right Wing Back,38,Huesca,902,"['7ba0e937-7980-4f04-942b-0ca422bae8ee', '8834034d-d5ba-4c86-ac0c-b5f76fec9237']",32,,,,,,,,,,,,,,,,Huesca,00:16:32.359,Pass,
272,,,,,,,,,,,,,,,,,,2.272431,,,,,,,,,,,,,b9780d0d-d0b2-4d51-8688-21fdec114597,931,,"[19.4, 30.1]",3773369,16,,,,,1.139805,,Right Foot,,"[29.7, 52.5]",,Low Pass,,24.654613,,,,,Sergio Busquets i Burgos,,,,,,Recovery,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,39,Barcelona,217,['2179143e-e943-4f47-b04e-3d874afc9308'],35,,,,,,,,,,,,,,,,Barcelona,00:16:35.463,Pass,
273,,,,,,,,,,,,,,,,,,1.251873,,,,,,,,,,,,,f6bb1d5e-353e-4948-93e0-61dea7775fe9,935,,"[29.3, 51.9]",3773369,16,,,,,0.57637525,,Right Foot,,"[41.3, 59.7]",,Ground Pass,,14.312233,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,39,Barcelona,217,"['542003a7-c677-4dfb-a472-2cd1668957dd', 'c810644d-0093-4266-9faa-2c6d5d2e5aa6']",37,,,,,,,,,,,,,,,,Barcelona,00:16:37.756,Pass,True
274,,,,,,,,,,,,,,,,,,5.988255,,,,,,,,,,,,,3839776f-3297-44e3-8e99-98e5503f6e33,941,,"[42.5, 52.5]",3773369,16,,True,,,-1.8795606,,Right Foot,,"[35.1, 29.3]",,Ground Pass,,24.351591,,,,,Clément Lenglet,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,40,Barcelona,217,['91c207f8-bc37-4283-8163-b0e6754710a0'],48,,,,,,,,,,,,,,,,Barcelona,00:16:48.427,Pass,
275,,,,,,,,,,,,,,,,,,1.325898,,,,,,,,,,,,,d5297c4f-c2d0-490f-8e2b-a02915197f26,943,,"[40.5, 25.0]",3773369,16,,,,,-1.0437418,,Left Foot,,"[47.6, 12.8]",,Ground Pass,,14.115594,,,,,Jordi Alba Ramos,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,40,Barcelona,217,['0596419f-180f-488a-9079-1d1ecc7da62f'],58,,,,,,,,,,,,,,,,Barcelona,00:16:58.272,Pass,
276,,,,,,,,,,,,,,,,,,1.872867,,,,,,,,,,,,,6b91b534-01fd-46b4-aabf-840903783f36,946,,"[48.4, 12.2]",3773369,17,,,,,2.6779451,,Left Foot,,"[34.8, 19.0]",,Ground Pass,,15.205262,,,,,Clément Lenglet,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,40,Barcelona,217,['edd855cd-f897-4de9-8d7b-676abc9a716c'],0,,,,,,,,,,,,,,,,Barcelona,00:17:00.412,Pass,
277,,,,,,,,,,,,,,,,,,1.324745,,,,,,,,,,,,,076c176d-f68c-4c55-b885-a48a1995ca7e,949,,"[34.8, 19.0]",3773369,17,,,,,1.8947351,,Left Foot,,"[30.2, 32.7]",,Ground Pass,,14.451644,,,,,Frenkie de Jong,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,40,Barcelona,217,['6a77266f-a088-4b4d-a982-d31918491261'],2,,,,,,,,,,,,,,,,Barcelona,00:17:02.678,Pass,
278,,,,,,,,,,,,,,,,,,0.985484,,,,,,,,,,,,,273b58fb-f379-4e7c-b9bb-78f4c03480d3,952,,"[34.2, 36.9]",3773369,17,,,,,0.16057728,,Right Foot,,"[48.4, 39.2]",,Ground Pass,,14.385061,,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Back,40,Barcelona,217,['ef8976c4-9bb5-4819-affd-6b64d9efc125'],5,,,,,,,,,,,,,,,,Barcelona,00:17:05.512,Pass,
279,,,,,,,,,,,,,,,,,,1.623306,,,,,,,,,,,,,e37ee930-4884-4f89-af15-00e0cb893886,955,,"[48.4, 39.8]",3773369,17,,,,,1.2807626,,Right Foot,,"[56.1, 65.6]",,Ground Pass,,26.924524,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,40,Barcelona,217,['38a110af-b424-45a3-b9a6-09ac572af6f8'],7,,,,,,,,,,,,,,,,Barcelona,00:17:07.082,Pass,
280,,,,,,,,,,,,,,,,,,1.250924,,,,,,,,,,,,,d58edf52-8577-4e1a-8270-b4f206511b6e,958,,"[62.6, 67.9]",3773369,17,,,,,0.64018255,,Left Foot,,"[77.1, 78.7]",,Ground Pass,,18.0801,,,,,Sergino Dest,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,40,Barcelona,217,['6f140f91-ff58-4466-be71-6bf3ae11ed77'],10,,,,,,,,,,,,,,,,Barcelona,00:17:10.535,Pass,
281,,,,,,,,,,,,,,,,,,0.929989,,,,,,,,,,,,,46584acb-ae87-4673-a355-fd02f5c067f7,961,,"[77.7, 77.8]",3773369,17,,,,,-1.4901634,,Right Foot,,"[78.5, 67.9]",,Ground Pass,,9.932271,,,,,Ousmane Dembélé,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,40,Barcelona,217,['ecbbe00b-6683-43ac-8fb4-d70ebe7b2273'],14,,,,,,,,,,,,,,,,Barcelona,00:17:14.075,Pass,
282,,,,,,,,,,,,,,,,,,0.981664,,,,,,,,,,,,,59e879f8-ab97-4dff-b696-7439755ac1d7,964,,"[78.5, 66.8]",3773369,17,,,,,2.2941275,,Right Foot,,"[70.2, 76.2]",,Ground Pass,,12.539936,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Center Forward,40,Barcelona,217,['7d936f8f-f571-48bb-b675-ba76b4ebf724'],15,,,,,,,,,,,,,,,,Barcelona,00:17:15.085,Pass,
283,,,,,,,,,,,,,,,,,,1.634282,,,,,,,,,,,,,2983bfed-4920-4e0e-8e4c-e9c5b0b8e4d0,967,,"[68.0, 70.7]",3773369,17,,,,,-2.0739372,,Left Foot,,"[53.8, 44.9]",,Ground Pass,,29.449617,,,,,Frenkie de Jong,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,40,Barcelona,217,['ccd59dde-1eb3-488a-baf8-ebe175c7c4ba'],18,,,,,,,,,,,,,,,,Barcelona,00:17:18.291,Pass,
284,,,,,,,,,,,,,,,,,,2.119686,,,,,,,,,,,,,12c9f23a-a64a-4c25-b668-fdb685bf660c,970,,"[54.7, 41.2]",3773369,17,,,,,-0.90400976,,Right Foot,,"[71.7, 19.6]",,Ground Pass,,27.487452,,,,,Clément Lenglet,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Back,40,Barcelona,217,['5758179e-a636-45f5-a04e-1457e7fae1c8'],19,,,,,,,,,,,,,,,,Barcelona,00:17:19.965,Pass,
285,,,,,,,,,,,,,,,,,,0.982912,,,,,,,,,,,,,d14953b6-e195-4454-9361-d81c0bcdb7f4,973,,"[78.2, 11.0]",3773369,17,,,,,-0.48222134,,Left Foot,,"[91.0, 4.3]",,Ground Pass,,14.447491,,,,,Jordi Alba Ramos,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,40,Barcelona,217,['5ffdc776-40e7-43b1-a690-bd54f4609dda'],23,,,,,,,,,,,,,,,,Barcelona,00:17:23.664,Pass,
286,,,,,,,,,,,,,,,,,,1.008288,,,,,,,,,,,,,32f102f7-c6fd-4b0a-b272-0ae33d42452a,976,,"[92.7, 3.4]",3773369,17,,,,,1.3152472,,Left Foot,,"[95.6, 14.5]",,Ground Pass,,11.472576,,,,,Antoine Griezmann,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,40,Barcelona,217,['f7a19183-d13b-48dd-aaaa-4bf7c0485714'],26,,,,,,,,,,,,,,,,Barcelona,00:17:26.308,Pass,
287,,,,,,,,,,,,,,,,,,0.460632,,,,,,,,,,,,,f6feffa1-be58-42ab-94a0-55909bd446fe,980,,"[95.9, 11.4]",3773369,17,,,,,-2.56159,,Left Foot,,"[90.1, 7.6]",,Ground Pass,,6.9339743,,,,,Jordi Alba Ramos,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Attacking Midfield,40,Barcelona,217,"['39a7145a-6a30-45d4-9577-22ed6f677b30', 'd0f568b3-05a8-44ee-9be2-517e48bcbdd9']",27,,,,,,,,,,,,,,,,Barcelona,00:17:27.568,Pass,True
288,,,,,,,,,,,,,,,,,,1.035942,,,,,,,,,,,,,5fbb00d7-f1d6-496f-8284-4dd0b681a577,983,,"[89.4, 9.9]",3773369,17,,,,,1.9806714,,Left Foot,,"[83.1, 24.4]",,Ground Pass,,15.809491,,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,40,Barcelona,217,"['aa6ebd6c-4485-4517-9bb9-1e05353cb63d', 'd0f568b3-05a8-44ee-9be2-517e48bcbdd9']",28,,,,,,,,,,,,,,,,Barcelona,00:17:28.069,Pass,True
289,,,,,,,,,,,,,,,,,,1.3906,,,,,,,,,,,,,cda3429a-1ac3-416a-bce9-4ee09b7eab05,986,,"[83.1, 25.0]",3773369,17,,,,,1.5247762,,Right Foot,,"[84.5, 55.4]",,Ground Pass,,30.43222,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,40,Barcelona,217,['aba98774-3c16-4044-a822-932dc1e774ad'],30,,,,,,,,,,,,,,,,Barcelona,00:17:30.309,Pass,
290,,,,,,,,,,,,,,,,,,1.393302,,,,,,,,,,,,,9c92e63b-a3ff-4b79-be3a-b88b11c94ac8,989,,"[86.5, 56.5]",3773369,17,,,,,-0.9136108,,Left Foot,,"[99.0, 40.3]",,Ground Pass,,20.461916,True,,Incomplete,,Ousmane Dembélé,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,40,Barcelona,217,"['8ec51732-43b3-410b-9153-142fd123b561', '90ddb87b-3a16-41aa-9736-3584e317c4b2']",32,,,,,,,,,,,,,,,,Barcelona,00:17:32.454,Pass,
291,,,,,,,,,,,,,,,,,,0.829365,,,,,,,,,,,,,8fb53a69-b0ef-4991-84c7-9395c5969055,993,,"[23.7, 33.5]",3773369,17,,,,,-1.9947536,,Right Foot,,"[18.6, 22.2]",,Ground Pass,,12.39758,,,,,Javier Galán Gil,,,,,,,1,From Free Kick,Idrissa Doumbia,23307.0,Center Defensive Midfield,40,Barcelona,217,['b87ef12c-ebaf-4ec6-a9b9-908557d2b80d'],35,,,,,,,,,,,,,,,,Huesca,00:17:35.171,Pass,
292,,,,,,,,,,,,,,,,,,1.132552,,,,,,,,,,,,,2676632a-4b59-495c-a148-1c3b072400ef,997,,"[18.9, 19.6]",3773369,17,,,,,-0.022055246,,Left Foot,,"[32.5, 19.3]",,Ground Pass,,13.603309,,,Incomplete,,Mikel Rico Moreno,,,,,,,1,From Free Kick,Javier Galán Gil,23322.0,Left Wing Back,40,Barcelona,217,"['725bf0b6-693b-426a-82f9-4a7a17a336c7', '7b20bd8a-8d60-45fb-9d37-84108853ba24', '80d204b6-678a-4f14-ab9c-878542a3d0fe']",36,,,,,,,,,,,,,,,,Huesca,00:17:36.015,Pass,True
293,,,,,,,,,,,,,,,,,,0.507584,,,,,,,,,,,,,a01446fd-7c1e-46d4-ac3e-6fea8bd156be,1002,,"[90.7, 61.3]",3773369,17,,,,,2.226492,,Left Foot,,"[88.7, 63.9]",,Ground Pass,,3.2802439,,,,,Sergino Dest,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,40,Barcelona,217,"['5674667b-0f0b-4fc2-9282-dcb09501ff3e', '75178dda-0feb-4cfc-bd40-493750c241e7']",37,,,,,,,,,,,,,,,,Barcelona,00:17:37.892,Pass,True
294,,,,,,,,,,,,,,,,,,2.786868,,,,,,,,,,,,,2bd2c589-3487-4797-a130-6b682d4124bc,1005,,"[92.1, 54.8]",3773369,17,,,,,-1.698104,,Right Foot,,"[90.5, 42.3]",,Ground Pass,,12.601984,,,Incomplete,,Antoine Griezmann,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,40,Barcelona,217,"['2d257bbd-277b-4398-948e-fe97445a7166', '900adf40-f241-486a-a1b5-38510c701c76']",40,,,,,,,,,,,,,,,,Barcelona,00:17:40.227,Pass,
295,,,,,,,,,,,,,,,,,,1.003751,,,,,,,,,,,,,2d257bbd-277b-4398-948e-fe97445a7166,1007,,"[29.6, 37.8]",3773369,17,,,,,0.71306086,,Right Foot,,"[40.7, 47.4]",,Ground Pass,,14.675489,,,,,Daniel Escriche Romero,,,,,,Recovery,1,Regular Play,Jorge Pulido Mayoral,11677.0,Right Center Back,41,Huesca,902,"['2bd2c589-3487-4797-a130-6b682d4124bc', '8cbfad21-cc02-4a66-ba7e-e45500ac239d']",43,,,,,,,,,,,,,,,,Huesca,00:17:43.013,Pass,
296,,,,,,,,,,,,,,,,,,2.562479,,,,,,,,,,,,,ca189f3c-d31a-42ec-97a1-183b48c69dfe,1009,,"[40.7, 47.4]",3773369,17,,,,,1.4951832,,Right Foot,,"[42.7, 73.8]",,Ground Pass,,26.475649,,,,,David Ferreiro Quiroga,,,,,,,1,Regular Play,Daniel Escriche Romero,24681.0,Right Center Forward,41,Huesca,902,['35eee9ff-7ef9-4fcd-98e8-bb60eaae4325'],44,,,,,,,,,,,,,,,,Huesca,00:17:44.017,Pass,
297,,,,,,,,,,,,,,,,,,3.174048,,,,,,,,,,,,,bef9233a-9d2f-4f51-a9b9-a9805c86718b,1015,,"[49.9, 62.2]",3773369,17,,,,,-1.5523729,,Right Foot,,"[51.0, 2.5]",,High Pass,,59.710133,,,,,Javier Galán Gil,,,True,,,,1,Regular Play,David Ferreiro Quiroga,11670.0,Right Center Midfield,41,Huesca,902,['c0defe81-6e9d-4069-900d-197b14e20dbc'],50,,,,,,,,,,,,,,,,Huesca,00:17:50.670,Pass,
298,,,,,,,,,,,,,,,,,,1.052589,,,,,,,,,,,,,09c23911-7908-4c07-a2b1-cf317b7b47cd,1018,,"[55.5, 14.2]",3773369,18,,,,,3.0791738,,Left Foot,,"[42.7, 15.0]",,Ground Pass,,12.824976,,,,,Pablo Ínsua Blanco,,,,,,,1,Regular Play,Javier Galán Gil,23322.0,Left Wing Back,41,Huesca,902,['46aeffff-be45-46d7-af1c-0ba1e8a48143'],1,,,,,,,,,,,,,,,,Huesca,00:18:01.250,Pass,
299,,,,,,,,,,,,,,,,,,1.291937,,,,,,,,,,,,,4b9dce96-0823-4cfe-bccc-e33cb2ff1c62,1020,,"[42.7, 17.0]",3773369,18,,,,,0.21214375,,Right Foot,,"[49.2, 18.4]",,Ground Pass,,6.6490602,,,,,Idrissa Doumbia,,,,,,,1,Regular Play,Pablo Ínsua Blanco,21399.0,Left Center Back,41,Huesca,902,['3f2ca3ae-f11c-4412-b4ee-9eab1b12b6ef'],2,,,,,,,,,,,,,,,,Huesca,00:18:02.303,Pass,
300,,,,,,,,,,,,,,,,,,0.863984,,,,,,,,,,,,,42965970-3ade-499d-9c0e-ad399aade22e,1023,,"[49.0, 19.9]",3773369,18,,,,,-0.15632278,,Right Foot,,"[67.4, 17.0]",,Ground Pass,,18.62713,,,,,Rafael Mir Vicente,,,,,,,1,Regular Play,Idrissa Doumbia,23307.0,Center Defensive Midfield,41,Huesca,902,['e7462313-818d-49d7-9018-41a064480b84'],6,,,,,,,,,,,,,,,,Huesca,00:18:06.311,Pass,
301,,,,,,,,,,,,,,,,,,1.272067,,,,,,,,,,,,,5a07869d-b626-42de-a358-383b47302c07,1026,,"[63.7, 16.2]",3773369,18,,,,,-1.6620455,,Left Foot,,"[62.3, 0.9]",,Ground Pass,,15.363918,,,,,Mikel Rico Moreno,,,,,,,1,Regular Play,Rafael Mir Vicente,23812.0,Left Center Forward,41,Huesca,902,['dd953cf1-df92-41f8-a844-a88d399c56ed'],8,,,,,,,,,,,,,,,,Huesca,00:18:08.229,Pass,
302,,,,,,,,,,,,,,,,,,0.768406,,,,,,,,,,,,,2f8296a0-9f48-4afc-861c-c676acac7bfa,1029,,"[62.6, 2.8]",3773369,18,,,,,-0.2614788,,Right Foot,,"[69.7, 0.9]",,Ground Pass,,7.34983,,,,,Javier Galán Gil,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Center Midfield,41,Huesca,902,['05124471-88cb-4588-ab0d-f0d696e5831d'],10,,,,,,,,,,,,,,,,Huesca,00:18:10.962,Pass,
303,,,,,,,,,,,,,,,,,,0.510003,,,,,,,,,,,,,b08e9ae0-c266-4a6b-84de-e94d13dd7c04,1038,,"[37.1, 74.7]",3773369,18,,,,,0.8902751,,Right Foot,,"[40.5, 78.9]",,Ground Pass,,5.4037023,,,,,Pedro González López,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,42,Barcelona,217,"['5b299949-f6b3-46b1-900b-586366dee0cf', '9c757919-c573-4e48-bbf1-919a429804b5']",16,,,,,,,,,,,,,,,,Barcelona,00:18:16.702,Pass,True
304,,,,,,,,,,,,,,,,,,0.582476,,,,,,,,,,,,,2d910ffd-4ef3-465b-b37e-0f8dada11c6e,1041,,"[40.7, 78.9]",3773369,18,,,,,-2.8002367,,Right Foot,,"[33.1, 76.2]",,Ground Pass,,8.065358,,,,,Sergino Dest,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,42,Barcelona,217,"['9b720a88-dc72-4026-8913-4615264c5808', '9c757919-c573-4e48-bbf1-919a429804b5']",17,,,,,,,,,,,,,,,,Barcelona,00:18:17.252,Pass,True
305,,,,,,,,,,,,,,,,,,0.861442,,,,,,,,,,,,,926ea589-7c5f-4e2b-917e-9fbca6be55ef,1044,,"[33.3, 75.0]",3773369,18,,,,,-0.5243207,,Right Foot,,"[41.6, 70.2]",,Ground Pass,,9.588014,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,42,Barcelona,217,['94e4504e-3490-4422-af68-526ba54a431e'],18,,,,,,,,,,,,,,,,Barcelona,00:18:18.665,Pass,
306,,,,,,,,,,,,,,,,,,2.002017,,,,,,,,,,,,,1518e791-b464-4985-ba20-70418cc29920,1047,,"[41.1, 70.2]",3773369,18,,,,,-1.8402319,,Right Foot,,"[34.5, 46.3]",,Ground Pass,,24.794556,,,,,Frenkie de Jong,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,42,Barcelona,217,['87f406e5-6256-4214-b94b-9b7f418c0cd5'],20,,,,,,,,,,,,,,,,Barcelona,00:18:20.463,Pass,
307,,,,,,,,,,,,,,,,,,2.104173,,,,,,,,,,,,,0cc85d00-be06-4c7e-8ca0-6c324a225860,1050,,"[34.5, 42.9]",3773369,18,,,,,-1.1344324,,Right Foot,,"[44.2, 22.1]",,Ground Pass,,22.9506,,,,,Clément Lenglet,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Back,42,Barcelona,217,['43f38372-155c-4073-8c38-a8dfa317329a'],22,,,,,,,,,,,,,,,,Barcelona,00:18:22.704,Pass,
308,,,,,,,,,,,,,,,,,,4.155838,,,,,,,,,,,,,82e3ab95-7923-48b2-8cea-e4cc4e0f23bc,1053,,"[48.4, 22.1]",3773369,18,,,,,-0.2221297,,Left Foot,,"[112.6, 7.6]",,Low Pass,,65.81709,,,,,Ousmane Dembélé,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,42,Barcelona,217,['8e0c98fa-a1bb-4aa0-ba7a-ed6954ff99a9'],25,,,,,,,,,,,,,,,,Barcelona,00:18:25.829,Pass,
309,,,,,,,,,,,,,,,,,,1.19742,,,,,,,,,,,,,2e017f45-b125-4bc1-b219-7c283cf351b5,1056,,"[110.6, 13.4]",3773369,18,,,,,-3.0264966,,Right Foot,,"[93.3, 11.4]",,Ground Pass,,17.415224,,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,42,Barcelona,217,['a63991f8-7697-42b5-b9fe-0bd343a7ae4c'],33,,,,,,,,,,,,,,,,Barcelona,00:18:33.842,Pass,
